0	0	0	0.788798163397448	0	0	-0.788798163397448	0	0	0	0	0	0.828698163397448	0	0	-1.57079632679490	0	0	0	0	0	0	0
0	0	0	0.788788012869575	-0.00230395531164962	-0.126269735445909	-0.788808313925322	-0.00230395531165328	-0.126269735445909	0	0	0	0.828688012869575	-0.00230395531164962	-0.126269735445909	-1.57081662785064	-0.00460791062329924	-0.252539470891819	0	0	0	0.0303030303030303	0
0	0	0	0.788718196041949	-0.00613031093122263	-0.183570361168768	-0.788878130752947	-0.00613031093122629	-0.183570361168527	0	0	0	0.828618196041949	-0.00613031093122263	-0.183570361168768	-1.57095626150590	-0.0122606218624453	-0.367140722337537	0	0	0	0.0606060606060606	0
0	0	0	0.788532429044033	-0.0116930491484580	-0.236884287137920	-0.789063897750863	-0.0116930491484544	-0.236884287138162	0	0	0	0.828432429044033	-0.0116930491484580	-0.236884287137920	-1.57132779550173	-0.0233860982969161	-0.473768574275840	0	0	0	0.0909090909090909	0
0	0	0	0.788178094221353	-0.0188713608799102	-0.286199478515123	-0.789418232573544	-0.0188713608799138	-0.286199478514881	0	0	0	0.828078094221353	-0.0188713608799102	-0.286199478515123	-1.57203646514709	-0.0377427217598203	-0.572398957030246	0	0	0	0.121212121212121	0
0	0	0	0.787606234800749	-0.0275440723500654	-0.331493219938999	-0.789990091994147	-0.0275440723500617	-0.331493219939241	0	0	0	0.827506234800749	-0.0275440723500654	-0.331493219938999	-1.57318018398829	-0.0550881447001308	-0.662986439877998	0	0	0	0.151515151515152	0
0	0	0	0.786771565941656	-0.0375893214391260	-0.372738922767481	-0.790824760853240	-0.0375893214391296	-0.372738922767481	0	0	0	0.826671565941657	-0.0375893214391260	-0.372738922767481	-1.57484952170648	-0.0751786428782519	-0.745477845534961	0	0	0	0.181818181818182	0
0	0	0	0.785632495595016	-0.0488844403108678	-0.409912516618983	-0.791963831199880	-0.0488844403108715	-0.409912516618499	0	0	0	0.825532495595016	-0.0488844403108678	-0.409912516618983	-1.57712766239976	-0.0977688806217356	-0.819825033237965	0	0	0	0.212121212121212	0
0	0	0	0.784151148918929	-0.0613060317235643	-0.442998324410112	-0.793445177875967	-0.0613060317235533	-0.442998324410354	0	0	0	0.824051148918929	-0.0613060317235643	-0.442998324410112	-1.58009035575193	-0.122612063447129	-0.885996648820224	0	0	0	0.242424242424242	0
0	0	0	0.782293390381852	-0.0747302233723555	-0.471994295248633	-0.795302936413045	-0.0747302233723518	-0.471994295248996	0	0	0	0.822193390381852	-0.0747302233723555	-0.471994295248633	-1.58380587282609	-0.149460446744711	-0.943988590497266	0	0	0	0.272727272727273	0
0	0	0	0.780028838158447	-0.0890330808041323	-0.496916461780803	-0.797567488636449	-0.0890330808041396	-0.496916461780319	0	0	0	0.819928838158447	-0.0890330808041323	-0.496916461780803	-1.58833497727290	-0.178066161608265	-0.993832923561606	0	0	0	0.303030303030303	0
0	0	0	0.777330866012867	-0.104091155403551	-0.517802497627459	-0.800265460782029	-0.104091155403543	-0.517802497627822	0	0	0	0.817230866012867	-0.104091155403551	-0.517802497627459	-1.59373092156406	-0.208182310807101	-1.03560499525492	0	0	0	0.333333333333333	0
0	0	0	0.774176588576396	-0.119782140180140	-0.534714274735996	-0.803419738218500	-0.119782140180144	-0.534714274735875	0	0	0	0.814076588576396	-0.119782140180140	-0.534714274735996	-1.60003947643700	-0.239564280360280	-1.06942854947199	0	0	0	0.363636363636364	0
0	0	0	0.770546826752755	-0.135985603050928	-0.547739357164129	-0.807049500042141	-0.135985603050928	-0.547739357164371	0	0	0	0.810446826752755	-0.135985603050928	-0.547739357164129	-1.60729900008428	-0.271971206101856	-1.09547871432826	0	0	0	0.393939393939394	0
0	0	0	0.766426050902727	-0.152583765389235	-0.556991413236678	-0.811170275892169	-0.152583765389242	-0.556991413236194	0	0	0	0.806326050902727	-0.152583765389235	-0.556991413236678	-1.61554055178434	-0.305167530778470	-1.11398282647336	0	0	0	0.424242424242424	0
