-8.12711122321571e-08	-5.65808311892337e-05	-0.00962114868555081	1.04719734191836	0	0	-0.523598984876540	0	0	-3.03713127967931e-08	-2.11444641909406e-05	-0.00359545856046128	1.04719734191836	0	0	-1.04719796975308	0	0	0.0100200400801603
-6.48213308517063e-07	-0.000152985126635635	-0.0143468893752627	1.04719734191836	0	0	-0.523598984876540	0	0	-2.42239691463533e-07	-5.71711030733182e-05	-0.00536148519331671	1.04719734191836	0	0	-1.04719796975308	0	0	0.0200400801603206
-2.18113040907452e-06	-0.000296741533201393	-0.0190147602590912	1.04719734191836	0	0	-0.523598984876540	0	0	-8.15096435685158e-07	-0.000110893399599538	-0.00710588566740917	1.04719734191836	0	0	-1.04719796975308	0	0	0.0300601202404810
-5.15449246520071e-06	-0.000487270193112126	-0.0236249961029830	1.04719734191836	0	0	-0.523598984876540	0	0	-1.92625274429776e-06	-0.000182094658792014	-0.00882874771563428	1.04719734191836	0	0	-1.04719796975308	0	0	0.0400801603206413
-1.00369593300517e-05	-0.000723993600957647	-0.0281778316728850	1.04719734191836	0	0	-0.523598984876540	0	0	-3.75084852377686e-06	-0.000270559064760294	-0.0105301590708876	1.04719734191836	0	0	-1.04719796975308	0	0	0.0501002004008016
-1.72914042294269e-05	-0.00100633660369196	-0.0326735017347439	1.04719734191836	0	0	-0.523598984876540	0	0	-6.46186119672570e-06	-0.000376071680701051	-0.0122102074660647	1.04719734191836	0	0	-1.04719796975308	0	0	0.0601202404809619
-2.73749373325528e-05	-0.00133372640063329	-0.0371122410545068	1.04719734191836	0	0	-0.523598984876540	0	0	-1.02301145103635e-05	-0.000498418448898093	-0.0138689806340613	1.04719734191836	0	0	-1.04719796975308	0	0	0.0701402805611223
-4.07389293228663e-05	-0.00170559254346402	-0.0414942843981197	1.04719734191836	0	0	-0.523598984876540	0	0	-1.52242873450137e-05	-0.000637386190722354	-0.0155065663077728	1.04719734191836	0	0	-1.04719796975308	0	0	0.0801603206412826
-5.78290349687983e-05	-0.00212136693623075	-0.0458198665315304	1.04719734191836	0	0	-0.523598984876540	0	0	-2.16109225225924e-05	-0.000792762606631901	-0.0171230522200948	1.04719734191836	0	0	-1.04719796975308	0	0	0.0901803607214429
-7.90852166945573e-05	-0.00258048383534428	-0.0500892222206851	1.04719734191836	0	0	-0.523598984876540	0	0	-2.95544356150964e-05	-0.000964336276171930	-0.0187185261039233	1.04719734191836	0	0	-1.04719796975308	0	0	0.100200400801603
-0.000104941768150913	-0.00308237984957960	-0.0543025862315307	1.04719734191836	0	0	-0.523598984876540	0	0	-3.92171237530917e-05	-0.00115189665797477	-0.0202930756921533	1.04719734191836	0	0	-1.04719796975308	0	0	0.110220440881764
-0.000135827337785979	-0.00362649394007590	-0.0584601933300136	1.04719734191836	0	0	-0.523598984876540	0	0	-5.07591744342016e-05	-0.00135523408975987	-0.0218467887176804	1.04719734191836	0	0	-1.04719796975308	0	0	0.120240480961924
-0.000172164952415998	-0.00421226742033655	-0.0625622782820820	1.04719734191836	0	0	-0.523598984876540	0	0	-6.43386743315951e-05	-0.00157413978833382	-0.0233797529134013	1.04719734191836	0	0	-1.04719796975308	0	0	0.130260521042084
-0.000214372040796124	-0.00483914395622916	-0.0666090758536793	1.04719734191836	0	0	-0.523598984876540	0	0	-8.01116181024751e-05	-0.00180840584959035	-0.0248920560122097	1.04719734191836	0	0	-1.04719796975308	0	0	0.140280561122245
-0.000262860457191206	-0.00550656956598547	-0.0706008208107597	1.04719734191836	0	0	-0.523598984876540	0	0	-9.82319171965668e-05	-0.00205782524851029	-0.0263837857470030	1.04719734191836	0	0	-1.04719796975308	0	0	0.150300601202405
-0.000318036504946571	-0.00621399262020149	-0.0745377479192574	1.04719734191836	0	0	-0.523598984876540	0	0	-0.000118851408664606	-0.00232219183916162	-0.0278550298506756	1.04719734191836	0	0	-1.04719796975308	0	0	0.160320641282565
-0.000380300960058810	-0.00696086384183734	-0.0784200919451340	1.04719734191836	0	0	-0.523598984876540	0	0	-0.000142119863966826	-0.00260130035469945	-0.0293058760561232	1.04719734191836	0	0	-1.04719796975308	0	0	0.170340681362725
-0.000450049094746559	-0.00774663630621744	-0.0822480876543240	1.04719734191836	0	0	-0.523598984876540	0	0	-0.000168184997781450	-0.00289494640736602	-0.0307364120962428	1.04719734191836	0	0	-1.04719796975308	0	0	0.180360721442886
-0.000527670701021283	-0.00857076544103031	-0.0860219698127827	1.04719734191836	0	0	-0.523598984876540	0	0	-0.000197192476813174	-0.00320292648849069	-0.0321467257039283	1.04719734191836	0	0	-1.04719796975308	0	0	0.190380761523046
