time_stamp	actual_pos_joint_4	actual_pos_joint_5	actual_pos_joint_3	actual_pos_joint_1	actual_pos_joint_2	actual_pos_joint_6	actual_pos_joint_7	actual_vel_joint_4	actual_vel_joint_5	actual_vel_joint_3	actual_vel_joint_1	actual_vel_joint_2	actual_vel_joint_6	actual_vel_joint_7	actual_acc_joint_4	actual_acc_joint_5	actual_acc_joint_3	actual_acc_joint_1	actual_acc_joint_2	actual_acc_joint_6	actual_acc_joint_7	actual_time_from_start	desired_pos_joint_4	desired_pos_joint_5	desired_pos_joint_3	desired_pos_joint_1	desired_pos_joint_2	desired_pos_joint_6	desired_pos_joint_7	desired_vel_joint_4	desired_vel_joint_5	desired_vel_joint_3	desired_vel_joint_1	desired_vel_joint_2	desired_vel_joint_6	desired_vel_joint_7	desired_acc_joint_4	desired_acc_joint_5	desired_acc_joint_3	desired_acc_joint_1	desired_acc_joint_2	desired_acc_joint_6	desired_acc_joint_7	desired_time_from_start
1504608121.909101963	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608121.929091930	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608121.949235916	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608121.969158887	-0.00613592	0.768524	-0.803806	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608121.989335060	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.009557962	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.029130935	-0.0076699	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.048964023	-0.0076699	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.068964004	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.089013099	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.108987092	-0.00613592	0.768524	-0.803806	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.129132032	-0.0076699	0.768524	-0.803806	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.149044990	-0.0076699	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.169017076	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.189049005	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.209250926	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.229419946	-0.00613592	0.768524	-0.803806	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.249829053	-0.0076699	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.269083976	-0.0076699	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.289374113	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.309123992	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.329139947	-0.00613592	0.768524	-0.803806	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.349163055	-0.0076699	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.369019031	-0.0076699	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.389050006	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.409053087	-0.0076699	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.429033041	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.449064970	-0.0076699	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.469059944	-0.0076699	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.489303112	-0.0076699	0.768524	-0.802272	0.0076699	0.817612	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.509143114	-0.0076699	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.529115915	-0.0076699	0.768524	-0.803806	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.549047946	-0.0076699	0.768524	-0.802272	0.00613592	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.569112062	-0.0076699	0.768524	-0.802272	0.00613592	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.589117050	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.609137058	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.629523038	-0.00613592	0.768524	-0.803806	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.651106119	-0.00613592	0.768524	-0.803806	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.669332981	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.689111948	-0.0076699	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.709014892	-0.00613592	0.768524	-0.803806	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.729120016	-0.0076699	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.749646902	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.769212007	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.799566030	-0.0076699	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.809175014	-0.0076699	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.831552028	-0.0076699	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.849169969	-0.0076699	0.768524	-0.803806	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.870038032	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.889029979	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.909132003	-0.00613592	0.768524	-0.803806	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.929017066	-0.0076699	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.949052095	-0.00613592	0.768524	-0.803806	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.969064950	-0.00613592	0.768524	-0.803806	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608122.989314079	-0.0076699	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608123.009092092	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608123.030164957	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608123.049158096	-0.00613592	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608123.070270061	-0.00613592	0.768524	-0.803806	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608123.089133024	-0.0076699	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608123.109209060	-0.0076699	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608123.129245042	-0.00613592	0.768524	-0.803806	0.0076699	0.816078	-1.58614	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608123.149153947	-0.0076699	0.768524	-0.802272	0.00613592	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608123.169256925	-0.0076699	0.768524	-0.802272	0.00613592	0.816078	-1.58614	-0.00920388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504608123.189481019	-0.0076699	0.768524	-0.802272	0.0076699	0.816078	-1.58614	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	3.38813e-20	0.788798	-0.788798	2.22045e-15	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
