time_stamp	torque_joint_1	torque_joint_2	torque_joint_3	torque_joint_4	torque_joint_5	torque_joint_6	torque_joint_7	temperature_1	temperature_2	temperature_3	temperature_4	temperature_5	temperature_6	temperature_7
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0546875	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0703125	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.03125	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0703125	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0703125	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0703125	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0703125	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0703125	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0703125	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0703125	-0.0234375	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.03125	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0703125	-0.0234375	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.03125	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0703125	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0703125	-0.0234375	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0625	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0703125	-0.0234375	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0703125	-0.0234375	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0703125	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	35
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	35
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	35
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	35
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	35
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0703125	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0703125	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0703125	-0.0234375	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0703125	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0703125	-0.0703125	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0703125	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.03125	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0625	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0703125	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0703125	-0.0234375	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0703125	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0390625	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0234375	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0.0234375	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0	-0.0625	-0.0703125	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	0	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	-0.015625	-0.0625	-0.0703125	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	-0.0234375	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	-0.046875	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	-0.0703125	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	-0.0537109	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	-0.0498047	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	-0.0439453	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	-0.046875	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	-0.0390625	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	-0.0546875	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	-0.0644531	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	-0.0234375	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	-0.0527344	-0.0625	-0.0703125	-0.0234375	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	-0.03125	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	-0.046875	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
1.50461e+09	-0.0488281	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	-0.0458984	-0.0625	-0.0625	-0.03125	-0.101562	-0.0703125	-0.046875	39	52	45	37	42	52	36
1.50461e+09	-0.0576172	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0625	-0.046875	39	52	45	37	42	52	36
1.50461e+09	-0.0537109	-0.0625	-0.0625	-0.0234375	-0.101562	-0.0703125	-0.0546875	39	52	45	37	42	52	36
