time_stamp	torque_joint_1	torque_joint_2	torque_joint_3	torque_joint_4	torque_joint_5	torque_joint_6	torque_joint_7	temperature_1	temperature_2	temperature_3	temperature_4	temperature_5	temperature_6	temperature_7
1.50462e+09	-0.0234375	-0.117188	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.015625	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.125	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.015625	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.117188	-0.03125	-0.0078125	-0.0859375	-0.140625	-0.015625	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.117188	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.0234375	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.125	-0.03125	-0.0078125	-0.0859375	-0.132812	-0.015625	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.125	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.0234375	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.117188	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.015625	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.117188	-0.03125	-0.0078125	-0.0859375	-0.140625	-0.015625	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.125	-0.03125	-0.0078125	-0.0859375	-0.140625	-0.015625	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.117188	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.015625	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.125	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.015625	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.117188	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.0234375	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.125	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.015625	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.125	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.015625	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.117188	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.0234375	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.117188	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.0234375	37	44	39	37	41	45	34
1.50462e+09	-0.0234375	-0.117188	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.0234375	37	44	39	37	41	45	34
1.50462e+09	-0.0234375	-0.117188	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.015625	37	44	39	37	41	45	34
1.50462e+09	-0.0234375	-0.117188	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.015625	37	44	39	37	41	45	34
1.50462e+09	-0.0234375	-0.117188	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.0234375	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.117188	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.0234375	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.117188	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.0234375	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.125	-0.0390625	-0.0078125	-0.0859375	-0.132812	-0.015625	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.117188	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.015625	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.125	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.0234375	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.117188	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.015625	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.125	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.015625	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.117188	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.015625	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.117188	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.015625	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.117188	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.015625	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.125	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.0234375	37	43	39	37	41	45	34
1.50462e+09	-0.0234375	-0.125	-0.0390625	-0.0078125	-0.0859375	-0.140625	-0.0234375	37	43	39	37	41	45	34
