time_stamp	actual_pos_joint_4	actual_pos_joint_5	actual_pos_joint_3	actual_pos_joint_1	actual_pos_joint_2	actual_pos_joint_6	actual_vel_joint_4	actual_vel_joint_5	actual_vel_joint_3	actual_vel_joint_1	actual_vel_joint_2	actual_vel_joint_6	actual_acc_joint_4	actual_acc_joint_5	actual_acc_joint_3	actual_acc_joint_1	actual_acc_joint_2	actual_acc_joint_6	actual_time_from_start	desired_pos_joint_4	desired_pos_joint_5	desired_pos_joint_3	desired_pos_joint_1	desired_pos_joint_2	desired_pos_joint_6	desired_vel_joint_4	desired_vel_joint_5	desired_vel_joint_3	desired_vel_joint_1	desired_vel_joint_2	desired_vel_joint_6	desired_acc_joint_4	desired_acc_joint_5	desired_acc_joint_3	desired_acc_joint_1	desired_acc_joint_2	desired_acc_joint_6	desired_time_from_start
1504020455.458039045	-1.05538	0.777728	-0.82068	-0.0981748	0.793068	-1.60761	0.0955044	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.03071	0.788798	-0.788798	-0.090971	0.828698	-1.5708	0.150608	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.478214025	-1.05078	0.777728	-0.82068	-0.0966408	0.793068	-1.60915	0.143257	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.02246	0.788798	-0.788798	-0.0902436	0.828698	-1.5708	0.16319	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.498083114	-1.04771	0.777728	-0.82068	-0.0966408	0.793068	-1.60761	0.0955044	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.02246	0.788798	-0.788798	-0.0902436	0.828698	-1.5708	0.16319	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.518215894	-1.04311	0.777728	-0.822214	-0.0966408	0.793068	-1.60761	0.143257	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.02246	0.788798	-0.788798	-0.0902436	0.828698	-1.5708	0.16319	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.538254976	-1.04311	0.777728	-0.822214	-0.0966408	0.793068	-1.60761	0.143257	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.01358	0.788798	-0.788798	-0.0894597	0.828698	-1.5708	0.175852	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.558494091	-1.0385	0.777728	-0.82068	-0.0966408	0.793068	-1.60761	0.191009	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.01358	0.788798	-0.788798	-0.0894597	0.828698	-1.5708	0.175852	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.577996969	-1.03544	0.777728	-0.82068	-0.0966408	0.793068	-1.60761	0.143257	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.00406	0.788798	-0.788798	-0.0886193	0.828698	-1.5708	0.188527	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.598025083	-1.03084	0.777728	-0.82068	-0.0966408	0.793068	-1.60761	0.191009	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.00406	0.788798	-0.788798	-0.0886193	0.828698	-1.5708	0.188527	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.618290901	-1.0247	0.777728	-0.82068	-0.0966408	0.793068	-1.60761	0.191009	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.00406	0.788798	-0.788798	-0.0886193	0.828698	-1.5708	0.188527	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.638606071	-1.0201	0.777728	-0.82068	-0.0951068	0.793068	-1.60761	0.191009	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.993901	0.788798	-0.788798	-0.0877226	0.828698	-1.5708	0.201176	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.658421993	-1.0201	0.777728	-0.82068	-0.0951068	0.793068	-1.60761	0.191009	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.993901	0.788798	-0.788798	-0.0877226	0.828698	-1.5708	0.201176	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.678170919	-1.01703	0.777728	-0.82068	-0.0951068	0.793068	-1.60761	0.143257	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.983105	0.788798	-0.788798	-0.0867697	0.828698	-1.5708	0.213746	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.698081970	-1.01089	0.777728	-0.82068	-0.0951068	0.793068	-1.60761	0.191009	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.983105	0.788798	-0.788798	-0.0867697	0.828698	-1.5708	0.213746	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.718386888	-1.00629	0.776194	-0.82068	-0.0951068	0.793068	-1.60915	0.191009	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.983105	0.788798	-0.788798	-0.0867697	0.828698	-1.5708	0.213746	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.738078117	-1.00629	0.776194	-0.82068	-0.0951068	0.793068	-1.60915	0.191009	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.97168	0.788798	-0.788798	-0.0857614	0.828698	-1.5708	0.226218	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.758527994	-1.00016	0.777728	-0.82068	-0.0951068	0.793068	-1.60915	0.191009	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.97168	0.788798	-0.788798	-0.0857614	0.828698	-1.5708	0.226218	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.778635025	-0.99402	0.777728	-0.82068	-0.0935728	0.793068	-1.60761	0.238761	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.959633	0.788798	-0.788798	-0.0846981	0.828698	-1.5708	0.238526	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.798191070	-0.987884	0.777728	-0.82068	-0.0951068	0.793068	-1.60761	0.191009	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.959633	0.788798	-0.788798	-0.0846981	0.828698	-1.5708	0.238526	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.818331003	-0.980214	0.777728	-0.82068	-0.0935728	0.793068	-1.60761	0.238761	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.959633	0.788798	-0.788798	-0.0846981	0.828698	-1.5708	0.238526	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.840186119	-0.972544	0.777728	-0.82068	-0.0920388	0.793068	-1.60761	0.238761	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.946975	0.788798	-0.788798	-0.0835809	0.828698	-1.5708	0.250637	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.858098030	-0.972544	0.777728	-0.82068	-0.0920388	0.793068	-1.60761	0.238761	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.946975	0.788798	-0.788798	-0.0835809	0.828698	-1.5708	0.250637	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.878092050	-0.967942	0.777728	-0.82068	-0.0920388	0.793068	-1.60761	0.191009	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.946975	0.788798	-0.788798	-0.0835809	0.828698	-1.5708	0.250637	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.898185968	-0.961806	0.777728	-0.82068	-0.0905049	0.793068	-1.60761	0.238761	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.933717	0.788798	-0.788798	-0.0824107	0.828698	-1.5708	0.262515	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.918064117	-0.95567	0.777728	-0.82068	-0.0905049	0.793068	-1.60761	0.238761	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.933717	0.788798	-0.788798	-0.0824107	0.828698	-1.5708	0.262515	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.938719987	-0.948	0.776194	-0.82068	-0.0905049	0.793068	-1.60761	0.286513	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.919872	0.788798	-0.788798	-0.0811888	0.828698	-1.5708	0.274111	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.958224058	-0.948	0.776194	-0.82068	-0.0905049	0.793068	-1.60761	0.286513	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.919872	0.788798	-0.788798	-0.0811888	0.828698	-1.5708	0.274111	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.978461027	-0.941864	0.777728	-0.82068	-0.0905049	0.793068	-1.60761	0.238761	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.919872	0.788798	-0.788798	-0.0811888	0.828698	-1.5708	0.274111	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020455.998262882	-0.935728	0.777728	-0.82068	-0.0889709	0.793068	-1.60761	0.191009	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.905457	0.788798	-0.788798	-0.0799165	0.828698	-1.5708	0.285421	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.018093109	-0.928058	0.777728	-0.82068	-0.0889709	0.793068	-1.60761	0.238761	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.905457	0.788798	-0.788798	-0.0799165	0.828698	-1.5708	0.285421	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.038573026	-0.920388	0.777728	-0.819146	-0.0889709	0.793068	-1.60761	0.238761	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.890489	0.788798	-0.788798	-0.0785953	0.828698	-1.5708	0.296383	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.058099985	-0.920388	0.777728	-0.819146	-0.0889709	0.793068	-1.60761	0.238761	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.890489	0.788798	-0.788798	-0.0785953	0.828698	-1.5708	0.296383	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.078408002	-0.912719	0.777728	-0.817612	-0.0874369	0.793068	-1.60761	0.286513	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.890489	0.788798	-0.788798	-0.0785953	0.828698	-1.5708	0.296383	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.097990036	-0.905049	0.777728	-0.819146	-0.0874369	0.793068	-1.60761	0.286513	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.874985	0.788798	-0.788798	-0.077227	0.828698	-1.5708	0.306973	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.118572950	-0.898913	0.777728	-0.819146	-0.0874369	0.793068	-1.60761	0.238761	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.874985	0.788798	-0.788798	-0.077227	0.828698	-1.5708	0.306973	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.138057947	-0.891243	0.777728	-0.819146	-0.0859029	0.793068	-1.60761	0.238761	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.858967	0.788798	-0.788798	-0.0758132	0.828698	-1.5708	0.317162	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.158204078	-0.891243	0.777728	-0.819146	-0.0859029	0.793068	-1.60761	0.238761	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.858967	0.788798	-0.788798	-0.0758132	0.828698	-1.5708	0.317162	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.178028106	-0.883573	0.777728	-0.817612	-0.0859029	0.793068	-1.60761	0.286513	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.858967	0.788798	-0.788798	-0.0758132	0.828698	-1.5708	0.317162	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.198137998	-0.872835	0.777728	-0.819146	-0.0843689	0.793068	-1.60761	0.334265	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.842456	0.788798	-0.788798	-0.0743559	0.828698	-1.5708	0.326907	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.218157052	-0.872835	0.777728	-0.819146	-0.0843689	0.793068	-1.60761	0.334265	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.842456	0.788798	-0.788798	-0.0743559	0.828698	-1.5708	0.326907	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.238249063	-0.865165	0.777728	-0.819146	-0.082835	0.793068	-1.60761	0.286513	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.825475	0.788798	-0.788798	-0.0728572	0.828698	-1.5708	0.336223	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.258224010	-0.859029	0.777728	-0.819146	-0.082835	0.793068	-1.60761	0.238761	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.825475	0.788798	-0.788798	-0.0728572	0.828698	-1.5708	0.336223	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.278412103	-0.849825	0.777728	-0.819146	-0.081301	0.793068	-1.60761	0.334265	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.825475	0.788798	-0.788798	-0.0728572	0.828698	-1.5708	0.336223	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.298181056	-0.849825	0.777728	-0.819146	-0.081301	0.793068	-1.60761	0.334265	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.808049	0.788798	-0.788798	-0.0713191	0.828698	-1.5708	0.345042	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.318784952	-0.839087	0.777728	-0.819146	-0.079767	0.793068	-1.60761	0.334265	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.808049	0.788798	-0.788798	-0.0713191	0.828698	-1.5708	0.345042	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.340428113	-0.826816	0.777728	-0.819146	-0.079767	0.793068	-1.60761	0.334265	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.790203	0.788798	-0.788798	-0.069744	0.828698	-1.5708	0.353358	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.358088016	-0.826816	0.777728	-0.819146	-0.079767	0.793068	-1.60761	0.334265	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.790203	0.788798	-0.788798	-0.069744	0.828698	-1.5708	0.353358	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.378700017	-0.817612	0.777728	-0.817612	-0.078233	0.793068	-1.60761	0.334265	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.790203	0.788798	-0.788798	-0.069744	0.828698	-1.5708	0.353358	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.398217916	-0.809942	0.777728	-0.817612	-0.078233	0.793068	-1.60761	0.286513	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.771963	0.788798	-0.788798	-0.0681342	0.828698	-1.5708	0.361144	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.418710947	-0.802272	0.777728	-0.817612	-0.076699	0.793068	-1.60761	0.286513	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.771963	0.788798	-0.788798	-0.0681342	0.828698	-1.5708	0.361144	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.438505887	-0.796136	0.777728	-0.819146	-0.076699	0.793068	-1.60761	0.334265	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.753358	0.788798	-0.788798	-0.0664921	0.828698	-1.5708	0.368383	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.458683967	-0.785398	0.777728	-0.817612	-0.0751651	0.793068	-1.60761	0.334265	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.753358	0.788798	-0.788798	-0.0664921	0.828698	-1.5708	0.368383	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.478595972	-0.777728	0.777728	-0.817612	-0.0751651	0.793068	-1.60761	0.286513	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.753358	0.788798	-0.788798	-0.0664921	0.828698	-1.5708	0.368383	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.498236894	-0.773126	0.777728	-0.817612	-0.0751651	0.793068	-1.60761	0.286513	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.734416	0.788798	-0.788798	-0.0648202	0.828698	-1.5708	0.375041	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.518214941	-0.765456	0.777728	-0.819146	-0.0736311	0.793068	-1.60761	0.334265	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.734416	0.788798	-0.788798	-0.0648202	0.828698	-1.5708	0.375041	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.538631916	-0.754719	0.777728	-0.819146	-0.0720971	0.793068	-1.60761	0.382018	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.715167	0.788798	-0.788798	-0.0631212	0.828698	-1.5708	0.381143	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.558010101	-0.754719	0.777728	-0.819146	-0.0720971	0.793068	-1.60761	0.382018	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.715167	0.788798	-0.788798	-0.0631212	0.828698	-1.5708	0.381143	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.578301906	-0.745515	0.777728	-0.817612	-0.0705631	0.793068	-1.60761	0.334265	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.715167	0.788798	-0.788798	-0.0631212	0.828698	-1.5708	0.381143	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.598062038	-0.734777	0.777728	-0.817612	-0.0705631	0.793068	-1.60761	0.382018	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.69564	0.788798	-0.788798	-0.0613978	0.828698	-1.5708	0.386633	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.618047952	-0.724039	0.777728	-0.817612	-0.0690291	0.793068	-1.60761	0.382018	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.69564	0.788798	-0.788798	-0.0613978	0.828698	-1.5708	0.386633	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.638524055	-0.714835	0.776194	-0.817612	-0.0690291	0.793068	-1.60761	0.382018	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.675867	0.788798	-0.788798	-0.0596526	0.828698	-1.5708	0.391508	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.658024072	-0.714835	0.776194	-0.817612	-0.0690291	0.793068	-1.60761	0.382018	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.675867	0.788798	-0.788798	-0.0596526	0.828698	-1.5708	0.391508	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.678107023	-0.705631	0.777728	-0.819146	-0.0690291	0.793068	-1.60761	0.334265	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.675867	0.788798	-0.788798	-0.0596526	0.828698	-1.5708	0.391508	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.698029041	-0.694893	0.776194	-0.817612	-0.0674952	0.793068	-1.60608	0.382018	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.655879	0.788798	-0.788798	-0.0578885	0.828698	-1.5708	0.395758	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.718410968	-0.684155	0.777728	-0.816078	-0.0659612	0.793068	-1.60761	0.334265	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.655879	0.788798	-0.788798	-0.0578885	0.828698	-1.5708	0.395758	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.739645004	-0.684155	0.777728	-0.816078	-0.0659612	0.793068	-1.60761	0.334265	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.655879	0.788798	-0.788798	-0.0578885	0.828698	-1.5708	0.395758	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.761987924	-0.673418	0.777728	-0.816078	-0.0659612	0.793068	-1.60761	0.334265	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.635709	0.788798	-0.788798	-0.0561082	0.828698	-1.5708	0.399358	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.778944969	-0.661146	0.777728	-0.816078	-0.0659612	0.793068	-1.60761	0.286513	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.635709	0.788798	-0.788798	-0.0561082	0.828698	-1.5708	0.399358	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.798166990	-0.661146	0.777728	-0.816078	-0.0659612	0.793068	-1.60761	0.286513	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.615389	0.788798	-0.788798	-0.0543148	0.828698	-1.5708	0.402342	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.820373058	-0.653476	0.777728	-0.816078	-0.0644272	0.793068	-1.60761	0.334265	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.615389	0.788798	-0.788798	-0.0543148	0.828698	-1.5708	0.402342	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.838197946	-0.644272	0.777728	-0.816078	-0.0644272	0.793068	-1.60608	0.334265	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.615389	0.788798	-0.788798	-0.0543148	0.828698	-1.5708	0.402342	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.858655929	-0.633534	0.777728	-0.816078	-0.0628932	0.793068	-1.60608	0.382018	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.594951	0.788798	-0.788798	-0.0525109	0.828698	-1.5708	0.40466	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.878509998	-0.619728	0.777728	-0.816078	-0.0613592	0.793068	-1.60608	0.382018	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.594951	0.788798	-0.788798	-0.0525109	0.828698	-1.5708	0.40466	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.898293972	-0.619728	0.777728	-0.816078	-0.0613592	0.793068	-1.60608	0.382018	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.57443	0.788798	-0.788798	-0.0506997	0.828698	-1.5708	0.40632	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.919668912	-0.610524	0.777728	-0.816078	-0.0613592	0.793068	-1.60608	0.382018	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.57443	0.788798	-0.788798	-0.0506997	0.828698	-1.5708	0.40632	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.939263105	-0.60132	0.777728	-0.816078	-0.0598253	0.793068	-1.60608	0.334265	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.57443	0.788798	-0.788798	-0.0506997	0.828698	-1.5708	0.40632	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.960808038	-0.592117	0.777728	-0.816078	-0.0598253	0.793068	-1.60608	0.334265	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.553859	0.788798	-0.788798	-0.0488841	0.828698	-1.5708	0.407316	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.978770971	-0.584447	0.777728	-0.816078	-0.0598253	0.793068	-1.60608	0.334265	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.553859	0.788798	-0.788798	-0.0488841	0.828698	-1.5708	0.407316	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020456.998202085	-0.584447	0.777728	-0.816078	-0.0598253	0.793068	-1.60608	0.334265	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.533271	0.788798	-0.788798	-0.047067	0.828698	-1.5708	0.407633	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020457.018479108	-0.575243	0.776194	-0.816078	-0.0582913	0.793068	-1.60608	0.238761	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.533271	0.788798	-0.788798	-0.047067	0.828698	-1.5708	0.407633	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020457.039273023	-0.569107	0.777728	-0.816078	-0.0582913	0.793068	-1.60608	0.286513	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.533271	0.788798	-0.788798	-0.047067	0.828698	-1.5708	0.407633	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020457.058192014	-0.556835	0.777728	-0.816078	-0.0567573	0.793068	-1.60608	0.382018	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.512699	0.788798	-0.788798	-0.0452513	0.828698	-1.5708	0.407317	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020457.080384016	-0.546097	0.776194	-0.816078	-0.0567573	0.793068	-1.60761	0.42977	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.512699	0.788798	-0.788798	-0.0452513	0.828698	-1.5708	0.407317	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020457.098499059	-0.546097	0.776194	-0.816078	-0.0567573	0.793068	-1.60761	0.42977	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.492178	0.788798	-0.788798	-0.0434401	0.828698	-1.5708	0.406319	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020457.120100975	-0.532291	0.776194	-0.814544	-0.0552233	0.793068	-1.60608	0.42977	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.492178	0.788798	-0.788798	-0.0434401	0.828698	-1.5708	0.406319	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020457.138206958	-0.518486	0.776194	-0.816078	-0.0521553	0.793068	-1.60608	0.42977	0	0	0.0955044	0	0	0	0	0	0	0	0	0.000000000	-0.492178	0.788798	-0.788798	-0.0434401	0.828698	-1.5708	0.406319	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020457.158188104	-0.509282	0.776194	-0.814544	-0.0521553	0.793068	-1.60608	0.382018	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.471741	0.788798	-0.788798	-0.0416363	0.828698	-1.5708	0.40466	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
1504020457.178119897	-0.501612	0.776194	-0.816078	-0.0506214	0.793068	-1.60608	0.382018	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-0.471741	0.788798	-0.788798	-0.0416363	0.828698	-1.5708	0.40466	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0.000000000
