time_stamp	torque_joint_1	torque_joint_2	torque_joint_3	torque_joint_4	torque_joint_5	torque_joint_6	torque_joint_7	temperature_1	temperature_2	temperature_3	temperature_4	temperature_5	temperature_6	temperature_7
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.203125	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.203125	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.375	-0.203125	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.375	-0.203125	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.0546875	-0.125	0.015625	-0.367188	-0.203125	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.0078125	-0.367188	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.0234375	-0.046875	-0.125	0.015625	-0.375	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.203125	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.375	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.203125	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.0546875	-0.125	0.015625	-0.367188	-0.195312	0.0703125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.0078125	-0.367188	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.0078125	-0.367188	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.0078125	-0.367188	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.203125	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.195312	0.0703125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.0078125	-0.375	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.0078125	-0.367188	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.203125	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.375	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.203125	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.195312	0.078125	38	47	48	39	65	60	38
1.50462e+09	0.03125	-0.046875	-0.125	0.015625	-0.367188	-0.203125	0.078125	38	47	48	39	65	60	38
