time_stamp	actual_pos_joint_4	actual_pos_joint_5	actual_pos_joint_3	actual_pos_joint_1	actual_pos_joint_2	actual_pos_joint_6	actual_pos_joint_7	actual_vel_joint_4	actual_vel_joint_5	actual_vel_joint_3	actual_vel_joint_1	actual_vel_joint_2	actual_vel_joint_6	actual_vel_joint_7	actual_acc_joint_4	actual_acc_joint_5	actual_acc_joint_3	actual_acc_joint_1	actual_acc_joint_2	actual_acc_joint_6	actual_acc_joint_7	actual_time_from_start	desired_pos_joint_4	desired_pos_joint_5	desired_pos_joint_3	desired_pos_joint_1	desired_pos_joint_2	desired_pos_joint_6	desired_pos_joint_7	desired_vel_joint_4	desired_vel_joint_5	desired_vel_joint_3	desired_vel_joint_1	desired_vel_joint_2	desired_vel_joint_6	desired_vel_joint_7	desired_acc_joint_4	desired_acc_joint_5	desired_acc_joint_3	desired_acc_joint_1	desired_acc_joint_2	desired_acc_joint_6	desired_acc_joint_7	desired_time_from_start
1504606210.449634075	0.00613592	0.777728	-0.81301	0.00920388	0.785398	-1.60761	-0.0122718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.11022e-15	0.788798	-0.788798	2.77556e-17	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504606210.469904899	0.00613592	0.777728	-0.81301	0.00920388	0.786932	-1.60761	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.11022e-15	0.788798	-0.788798	2.77556e-17	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504606210.490411043	0.00613592	0.777728	-0.81301	0.00920388	0.785398	-1.60915	-0.0122718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.11022e-15	0.788798	-0.788798	2.77556e-17	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504606210.509162902	0.00613592	0.777728	-0.81301	0.00920388	0.785398	-1.60915	-0.0122718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.11022e-15	0.788798	-0.788798	2.77556e-17	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504606210.529383897	0.00613592	0.777728	-0.81301	0.00920388	0.785398	-1.60761	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.11022e-15	0.788798	-0.788798	2.77556e-17	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504606210.549545049	0.00613592	0.777728	-0.81301	0.00920388	0.785398	-1.60761	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.11022e-15	0.788798	-0.788798	2.77556e-17	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504606210.570017099	0.00613592	0.777728	-0.81301	0.00920388	0.785398	-1.60915	-0.0122718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.11022e-15	0.788798	-0.788798	2.77556e-17	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504606210.589229106	0.00613592	0.777728	-0.814544	0.00920388	0.785398	-1.60915	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.11022e-15	0.788798	-0.788798	2.77556e-17	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504606210.609025955	0.00613592	0.777728	-0.814544	0.00920388	0.785398	-1.60761	-0.0122718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.11022e-15	0.788798	-0.788798	2.77556e-17	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504606210.629070043	0.00613592	0.777728	-0.81301	0.00920388	0.785398	-1.60915	-0.0122718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.11022e-15	0.788798	-0.788798	2.77556e-17	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504606210.648940086	0.00613592	0.777728	-0.814544	0.00920388	0.786932	-1.60915	-0.0122718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.11022e-15	0.788798	-0.788798	2.77556e-17	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504606210.668948888	0.00613592	0.777728	-0.81301	0.00920388	0.785398	-1.60761	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.11022e-15	0.788798	-0.788798	2.77556e-17	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504606210.688944101	0.00613592	0.777728	-0.81301	0.00920388	0.785398	-1.60761	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.11022e-15	0.788798	-0.788798	2.77556e-17	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504606210.709330081	0.0076699	0.777728	-0.814544	0.00920388	0.785398	-1.60761	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.11022e-15	0.788798	-0.788798	2.77556e-17	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504606210.728955030	0.0076699	0.777728	-0.814544	0.00920388	0.785398	-1.60761	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.11022e-15	0.788798	-0.788798	2.77556e-17	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504606210.748994112	0.00613592	0.777728	-0.81301	0.00920388	0.786932	-1.60761	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.11022e-15	0.788798	-0.788798	2.77556e-17	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504606210.769062042	0.00613592	0.777728	-0.814544	0.00920388	0.785398	-1.60761	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.11022e-15	0.788798	-0.788798	2.77556e-17	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504606210.788988113	0.0076699	0.777728	-0.81301	0.00920388	0.785398	-1.60761	-0.0107379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	-1.11022e-15	0.788798	-0.788798	2.77556e-17	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
