time_stamp	actual_pos_joint_4	actual_pos_joint_5	actual_pos_joint_3	actual_pos_joint_1	actual_pos_joint_2	actual_pos_joint_6	actual_pos_joint_7	actual_vel_joint_4	actual_vel_joint_5	actual_vel_joint_3	actual_vel_joint_1	actual_vel_joint_2	actual_vel_joint_6	actual_vel_joint_7	actual_acc_joint_4	actual_acc_joint_5	actual_acc_joint_3	actual_acc_joint_1	actual_acc_joint_2	actual_acc_joint_6	actual_acc_joint_7	actual_time_from_start	desired_pos_joint_4	desired_pos_joint_5	desired_pos_joint_3	desired_pos_joint_1	desired_pos_joint_2	desired_pos_joint_6	desired_pos_joint_7	desired_vel_joint_4	desired_vel_joint_5	desired_vel_joint_3	desired_vel_joint_1	desired_vel_joint_2	desired_vel_joint_6	desired_vel_joint_7	desired_acc_joint_4	desired_acc_joint_5	desired_acc_joint_3	desired_acc_joint_1	desired_acc_joint_2	desired_acc_joint_6	desired_acc_joint_7	desired_time_from_start
1504276064.518662929	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.538680076	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.558923006	-1.09066	-0.199418	-1.39285	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.578690052	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.598634004	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.618731021	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.61666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.638670921	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.61666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.658802986	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.61666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.678749084	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.698704004	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.718754053	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.738765001	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.759095907	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.778743028	-1.09066	-0.199418	-1.39285	0.931126	-0.19635	-3.14159	0.61666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.798621892	-1.09066	-0.199418	-1.39285	0.931126	-0.19635	-3.14159	0.61666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.818689107	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.838666915	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.858639001	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.61666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.878650903	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.898782014	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.61666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.919044971	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.61666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.938878059	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.958965063	-1.09066	-0.199418	-1.39285	0.931126	-0.19635	-3.14159	0.61666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276064.978976964	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.002002954	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.018877029	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.038803100	-1.09066	-0.199418	-1.39285	0.931126	-0.19635	-3.14159	0.61666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.059001922	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.61666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.078769922	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.098946094	-1.09066	-0.199418	-1.39285	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.118779897	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.138762950	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.158946990	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.61666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.178803920	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.198875904	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.219546079	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.61666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.238745927	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.61666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.258728981	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.278872966	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.299141883	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.319060087	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.61666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.339261054	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.363471031	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.378839015	-1.09066	-0.199418	-1.39285	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.398776054	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.420730113	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.438685894	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
1504276065.458668947	-1.09066	-0.199418	-1.39439	0.931126	-0.19635	-3.14159	0.615126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000	0	0.788798	-0.788798	0	0.828698	-1.5708	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.000000000
